MantaRay 2018 Build Information
Ange Yaghi | 2018 | Every now and then, some rain must fall
BUILD VERSION: 1818

Build	2018-12-08 18:23	9861	1681
Build	2018-12-08 18:19	9861	1680
Build	2018-12-08 18:17	9861	1679
Build	2018-12-08 18:15	9861	1678
Build	2018-12-08 18:14	9861	1677
Build	2018-12-08 18:13	9860	1676
Build	2018-12-08 17:14	9772	1675
Build	2018-12-08 17:13	9772	1674
Build	2018-12-08 17:13	9772	1673
Build	2018-12-08 17:06	9771	1672
Build	2018-12-08 17:04	9765	1671
Build	2018-12-08 15:57	9755	1670
Build	2018-12-08 15:49	9755	1669
Build	2018-12-08 15:48	9754	1668
Build	2018-12-08 15:41	9754	1667
Build	2018-12-08 15:29	9754	1666
Build	2018-12-08 15:26	9754	1665
Build	2018-12-08 15:17	9748	1664
Build	2018-12-08 15:14	9748	1663
Build	2018-12-08 15:13	9748	1662
Build	2018-12-08 15:10	9748	1661
Build	2018-12-08 15:08	9747	1660
Build	2018-12-08 15:03	9746	1659
Build	2018-12-08 14:55	9746	1658
Build	2018-12-08 14:55	9746	1657
Build	2018-12-08 14:53	9745	1656
Build	2018-12-08 14:52	9747	1655
Build	2018-12-08 14:51	9747	1654
Build	2018-12-08 14:51	9747	1653
Build	2018-12-08 14:44	9743	1652
Build	2018-12-08 14:43	9743	1651
Build	2018-12-08 14:38	9737	1650
Build	2018-12-08 00:52	9723	1649
Build	2018-12-07 01:56	9723	1648
Build	2018-12-07 01:53	9723	1647
Build	2018-12-07 01:52	9723	1646
Build	2018-12-07 01:51	9723	1645
Build	2018-12-07 01:51	9723	1644
Build	2018-12-07 01:47	9723	1643
Build	2018-12-07 01:43	9723	1642
Build	2018-12-07 01:42	9723	1641
Build	2018-12-07 01:32	9716	1640
Build	2018-12-07 01:20	9716	1639
Build	2018-12-07 01:17	9716	1638
Build	2018-12-06 23:09	9719	1637
Build	2018-12-06 23:09	9719	1636
Build	2018-12-06 23:03	9716	1635
Build	2018-12-06 22:58	9708	1634
Build	2018-12-06 01:59	9708	1633
Build	2018-12-05 22:25	9585	1632
Build	2018-12-05 02:48	9567	1631
Build	2018-12-05 02:43	9567	1630
